8.1000|27.9000|-38.6000|48.3113|0
7.3000|28.1000|-38.8000|48.4597|0
7.0000|28.2000|-38.9000|48.5536|0
6.5000|28.5000|-38.8000|48.5792|0
6.1000|28.6000|-38.8000|48.5861|0
5.9000|28.7000|-38.7000|48.5406|0
5.6000|28.9000|-38.4000|48.3852|0
5.3000|28.9000|-38.2000|48.1927|0
5.2000|28.9000|-38.2000|48.1818|0
4.9000|28.9000|-38.1000|48.0711|0
4.6000|28.9000|-38.0000|47.9622|0
4.5000|29.0000|-37.7000|47.7759|0
4.3000|29.2000|-37.2000|47.4865|0
3.9000|29.3000|-36.5000|46.9675|0
3.7000|29.3000|-36.2000|46.7185|0
3.6000|29.5000|-35.6000|46.3742|0
3.7000|29.3000|-35.5000|46.1782|0
3.4000|29.5000|-35.2000|46.0527|0
3.3000|29.6000|-35.1000|46.0332|0
3.2000|29.7000|-34.7000|45.7867|0
3.7000|29.8000|-33.9000|45.2873|0
3.7000|29.7000|-33.6000|44.9971|0
3.6000|29.7000|-33.3000|44.7654|0
3.8000|29.6000|-32.7000|44.2706|0
3.7000|29.6000|-32.7000|44.2622|0
3.8000|29.7000|-32.4000|44.1168|0
3.9000|29.7000|-32.0000|43.8326|0
3.9000|29.8000|-31.9000|43.8276|0
4.1000|29.9000|-31.4000|43.5520|0
4.1000|30.0000|-31.4000|43.6208|0
4.2000|30.0000|-31.4000|43.6303|0
4.2000|30.2000|-31.3000|43.6963|0
4.1000|30.4000|-31.4000|43.8968|0
3.9000|30.5000|-31.5000|44.0194|0
3.7000|30.7000|-31.4000|44.0697|0
3.5000|30.8000|-31.4000|44.1231|0
3.0000|30.9000|-31.4000|44.1562|0
2.5000|31.0000|-31.3000|44.1241|0
1.6000|31.1000|-31.5000|44.2947|0
0.4000|30.9000|-31.6000|44.1988|0
0.3000|31.1000|-31.2000|44.0538|0
-0.4000|31.1000|-31.8000|44.4816|0
-1.5000|32.3000|-30.8000|44.6562|0
-3.0000|32.7000|-32.1000|45.9206|0
-5.3000|34.0000|-32.7000|47.4698|0
-5.9000|35.2000|-32.9000|48.5413|0
-6.1000|35.3000|-33.0000|48.7063|0
-6.5000|36.9000|-35.2000|51.4091|0
-6.1000|38.5000|-37.0000|53.7444|0
-3.6000|39.1000|-36.8000|53.8146|0
-2.6000|38.3000|-39.6000|55.1526|0
1.3000|35.9000|-39.8000|53.6147|0
2.9000|35.1000|-39.0000|52.5492|0
3.3000|35.1000|-40.1000|53.3939|0
4.9000|33.2000|-39.2000|51.6032|0
4.5000|31.9000|-39.1000|50.6623|0
2.8000|32.1000|-37.6000|49.5178|0
2.6000|30.2000|-38.5000|49.0005|0
1.9000|29.9000|-40.1000|50.0563|0
2.0000|29.9000|-37.6000|48.0809|0
2.3000|28.1000|-39.7000|48.6928|0
3.1000|26.5000|-40.3000|48.3317|0
4.5000|25.7000|-42.9000|50.2111|0
4.1000|24.6000|-42.7000|49.4496|0
7.3000|21.1000|-44.8000|50.0554|0
8.0000|19.2000|-44.1000|48.7591|0
10.4000|18.4000|-44.9000|49.6259|0
12.9000|16.4000|-43.7000|48.4258|0
14.3000|12.3000|-43.3000|47.2300|0
13.1000|10.7000|-45.7000|48.7298|0
15.2000|6.1000|-47.5000|50.2444|0
17.9000|5.3000|-47.0000|50.5717|0
20.8000|4.0000|-45.1000|49.8262|0
24.7000|1.0000|-46.0000|52.2215|0
27.5000|-5.7000|-41.8000|50.3585|0
27.6000|-8.3000|-41.0000|50.1164|0
26.3000|-11.8000|-38.9000|48.4163|0
26.7000|-17.0000|-34.3000|46.6731|0
26.2000|-16.8000|-35.4000|47.1364|0
24.8000|-17.9000|-36.0000|47.2382|0
25.4000|-17.3000|-33.1000|45.1670|0
24.0000|-17.6000|-35.4000|46.2485|0
24.9000|-17.5000|-36.3000|47.3703|0
25.8000|-18.0000|-34.8000|46.9114|0
28.7000|-16.5000|-35.1000|48.2488|0
28.9000|-14.8000|-36.0000|48.4794|1
31.4000|-14.1000|-37.7000|51.0496|1
31.4000|-15.2000|-34.9000|49.3458|1
31.3000|-14.6000|-38.6000|51.7959|1
31.2000|-15.9000|-37.3000|51.1619|1
29.3000|-17.9000|-36.9000|50.4035|1
28.3000|-17.0000|-37.7000|50.1117|2
28.7000|-16.8000|-36.5000|49.3779|2
28.6000|-17.2000|-37.0000|49.8277|2
29.0000|-17.0000|-37.3000|50.2124|2
29.5000|-17.1000|-37.6000|50.7584|2
29.4000|-16.8000|-37.3000|50.3775|2
30.1000|-15.9000|-37.6000|50.7206|2
30.6000|-15.4000|-37.7000|50.9393|3
30.7000|-15.7000|-37.9000|51.2386|3
30.7000|-16.0000|-37.6000|51.1102|3
31.1000|-15.8000|-38.0000|51.5834|3
31.2000|-15.9000|-38.1000|51.7480|3
31.3000|-15.9000|-38.2000|51.8820|4
31.3000|-16.0000|-38.4000|52.0601|4
31.2000|-16.0000|-38.5000|52.0739|4
31.3000|-15.9000|-38.8000|52.3253|4
31.3000|-15.6000|-39.1000|52.4582|4
31.4000|-15.4000|-39.2000|52.5334|4
31.7000|-15.0000|-39.5000|52.8218|4
31.9000|-13.5000|-40.1000|52.9893|5
31.7000|-12.2000|-40.5000|52.8581|5
32.4000|-10.2000|-41.5000|53.6288|5



