7.0000|30.5000|-36.7000|48.2301|0
5.0000|29.7000|-36.4000|47.2446|0
2.6000|30.6000|-36.4000|47.6244|0
2.9000|29.6000|-37.0000|47.4718|0
3.6000|29.1000|-36.3000|46.6633|0
4.2000|29.5000|-36.7000|47.2735|0
4.7000|29.7000|-36.5000|47.2909|0
4.4000|29.5000|-37.2000|47.6807|0
4.1000|29.8000|-36.9000|47.6074|0
3.9000|29.9000|-36.7000|47.4985|0
3.7000|30.2000|-36.4000|47.4414|0
3.6000|30.4000|-36.0000|47.2559|0
3.5000|30.6000|-35.7000|47.1498|0
3.3000|30.8000|-35.2000|46.8889|0
3.1000|31.0000|-34.6000|46.5593|0
3.0000|31.1000|-34.3000|46.3972|0
2.7000|31.2000|-33.6000|45.9314|0
2.8000|31.4000|-32.8000|45.4933|0
2.7000|31.2000|-32.8000|45.3494|0
3.2000|31.3000|-32.8000|45.4507|0
3.6000|31.3000|-31.9000|44.8359|0
3.8000|31.5000|-31.1000|44.4286|0
3.4000|31.5000|-31.2000|44.4663|0
3.4000|31.8000|-31.0000|44.5399|0
3.4000|31.8000|-30.9000|44.4703|0
3.4000|32.0000|-30.5000|44.3375|0
3.2000|32.1000|-30.2000|44.1893|0
3.1000|32.2000|-30.1000|44.1867|0
2.4000|32.4000|-29.9000|44.1535|0
1.9000|33.1000|-29.3000|44.2460|0
1.9000|33.1000|-29.7000|44.5119|0
1.2000|33.1000|-29.5000|44.3543|0
1.2000|33.9000|-30.2000|45.4168|0
0.0000|33.9000|-30.4000|45.5343|0
-0.3000|33.9000|-30.9000|45.8706|0
-1.2000|34.0000|-30.5000|45.6912|0
-2.7000|34.6000|-31.3000|46.7348|0
-3.4000|33.6000|-32.8000|47.0782|0
-4.0000|33.9000|-32.0000|46.7890|0
-4.8000|33.7000|-31.5000|46.3787|0
-5.3000|33.1000|-32.2000|46.4816|0
-5.8000|32.7000|-31.5000|45.7731|0
-5.4000|33.1000|-34.6000|48.1864|0
-6.1000|33.2000|-34.3000|48.1242|0
-6.2000|33.4000|-34.6000|48.4888|0
-6.1000|34.5000|-34.4000|49.1001|0
-6.6000|35.5000|-35.7000|50.7770|0
-6.7000|35.9000|-36.1000|51.3509|0
-6.6000|35.9000|-36.6000|51.6907|0
-5.7000|36.2000|-37.7000|52.5759|0
-5.2000|35.7000|-37.2000|51.8206|1
-3.4000|35.4000|-37.5000|51.6814|1
0.2000|34.7000|-38.7000|51.9790|1
0.2000|34.3000|-39.2000|52.0881|1
2.7000|33.4000|-39.4000|51.7224|1
3.1000|32.9000|-38.9000|51.0415|2
2.4000|31.9000|-40.2000|51.3752|2
2.1000|30.9000|-39.1000|49.8802|2
0.8000|30.0000|-40.1000|50.0864|2
0.2000|28.6000|-40.0000|49.1732|2
0.7000|28.5000|-38.6000|47.9865|2
2.1000|26.8000|-40.1000|48.2769|3
3.5000|24.1000|-42.1000|48.6361|3
7.3000|23.2000|-40.4000|47.1560|3
9.3000|16.2000|-43.3000|47.1574|3
14.9000|13.5000|-44.6000|48.9226|3
15.1000|10.7000|-42.5000|46.3546|3
18.5000|7.9000|-43.1000|47.5633|3
20.5000|3.9000|-39.2000|44.4083|4
21.8000|3.4000|-39.2000|44.9827|4
22.0000|-1.5000|-37.1000|43.1585|4
22.4000|-5.5000|-37.1000|43.6855|4
24.2000|-5.1000|-38.5000|45.7592|4
24.6000|-7.8000|-37.1000|45.1930|4
24.4000|-11.1000|-34.4000|43.6111|5
26.5000|-12.6000|-33.8000|44.7599|5
25.3000|-13.8000|-33.5000|44.1903|5
26.3000|-14.9000|-34.1000|45.5687|5
25.7000|-14.5000|-34.1000|45.0949|5
27.1000|-14.0000|-34.4000|45.9758|5
27.7000|-15.1000|-36.4000|48.1691|6
27.7000|-15.9000|-35.6000|47.8274|6
27.7000|-16.6000|-38.0000|49.8683|6
27.7000|-17.4000|-36.7000|49.1624|6
29.2000|-15.3000|-37.9000|50.2309|6
29.8000|-14.2000|-38.0000|50.3357|7
29.5000|-13.3000|-37.7000|49.6833|7
29.2000|-13.5000|-39.4000|50.8650|7
29.5000|-15.4000|-38.0000|50.5115|7
28.7000|-15.6000|-38.8000|50.7197|7
28.8000|-15.3000|-37.3000|49.5461|8
28.7000|-15.2000|-37.0000|49.2314|8
29.0000|-15.3000|-37.0000|49.4377|8
29.2000|-15.4000|-37.5000|49.9605|8
29.4000|-15.4000|-37.8000|50.3027|8
29.5000|-15.4000|-37.9000|50.4363|8
29.9000|-15.3000|-38.3000|50.9410|8
30.2000|-15.2000|-38.7000|51.3884|9
30.4000|-15.0000|-38.9000|51.5982|9
30.6000|-14.9000|-39.1000|51.8380|9
31.0000|-14.7000|-39.1000|52.0183|9



